EIXO,SUBEIXO,UF,MUNICÍPIO,NOME,MODALIDADE,"OBRA, PROJETO, ESTUDO, EQUIPAMENTO"
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,RS,-,Fibra óptica – backhaul - implantada em 11 municípios,Rede de fibra ótica - backhaul,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SC,-,215 localidades conectadas,Expansão do 4G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SC,-,29 localidades conectadas,Implantação do 5G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SC,-,295 sedes municipais conectadas,Implantação do 5G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SC,-,882 km de rodovias federais conectadas,Expansão do 4G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SE,-,162 localidades conectadas,Expansão do 4G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SE,-,66 localidades conectadas,Implantação do 5G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SE,-,75 sedes municipais conectadas,Implantação do 5G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SE,-,77 km de rodovias federais conectadas,Expansão do 4G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SE,-,Fibra óptica – backhaul - implantada em 12 municípios,Rede de fibra ótica - backhaul,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SP,-,137 km de rodovias federais conectadas,Expansão do 4G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SP,-,357 localidades conectadas,Expansão do 4G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SP,-,645 sedes municipais conectadas,Implantação do 5G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,SP,-,67 localidades conectadas,Implantação do 5G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,TO,-,1.046 km de rodovias federais conectadas,Expansão do 4G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,TO,-,130 localidades conectadas,Expansão do 4G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,TO,-,139 sedes municipais conectadas,Implantação do 5G,Obra
Inclusão Digital e Conectividade,Expansão do 4G e Implantação do 5G,TO,-,Fibra óptica – backhaul - implantada em 47 municípios,Rede de fibra ótica - backhaul,Obra
Inclusão Digital e Conectividade,Infovias,AC,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AC,-,Construção de infovia estadual com 960 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,AC/AM,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AC/RO,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AL,-,Construção de infovia estadual com 1.000 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,AL/SE,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AM,-,Norte Conectado - Infovia 02 - Tefé/AM a Atalaia do Norte /AM - 1.139 km ,Infovias Regionais e Estaduais ,Obra
Inclusão Digital e Conectividade,Infovias,AM,-,Norte Conectado - Infovia 08 - Fonte Boa/AM a Cruzeiro do Sul/AM - 2.718 km ,Infovias Regionais e Estaduais ,Obra
Inclusão Digital e Conectividade,Infovias,AM/AC,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AM/AC,-,Norte Conectado - Infovia 06 -  Manacapuru/AM a Rio Branco/AC - 2.483 km ,Infovias Regionais e Estaduais ,Obra
Inclusão Digital e Conectividade,Infovias,AM/PA,-,Norte Conectado - Infovia 01 - Santarém/PA a Manaus/AM - 1.100 km,Infovias Regionais e Estaduais ,Obra
Inclusão Digital e Conectividade,Infovias,AM/PA/AP,-,2 enlaces implantados,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AM/RO,-,2 enlaces implantados,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AM/RO,-,Norte Conectado - Infovia 05 - Autazes/AM a Porto Velho/RO - 1.377 km ,Infovias Regionais e Estaduais ,Obra
Inclusão Digital e Conectividade,Infovias,AM/RR,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AM/RR,-,Norte Conectado - Infovia 04  - Vila de Moura/AM a  Boa Vista/RR - 610 km ,Infovias Regionais e Estaduais ,Obra
Inclusão Digital e Conectividade,Infovias,AP,-,Construção de infovia estadual com 1.000 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,AP/PA,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,AP/PA,-,Norte Conectado - Infovia 03 - Macapá/AP a Belém/PA - 858 km ,Infovias Regionais e Estaduais ,Obra
Inclusão Digital e Conectividade,Infovias,BA,-,Construção de infovia estadual com 2.500 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,BA,-,Nordeste Conectado - Rede metropolitana de Barreiras,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,BA,-,Nordeste Conectado - Rede metropolitana de Feira de Santana,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,BA,-,Nordeste Conectado - Rede metropolitana de Irecê,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,BA,-,Nordeste Conectado - Rede metropolitana de Juazeiro,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,BA,-,Nordeste Conectado - Rede metropolitana de Santo Antônio de Jesus,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,BA/PE,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,BA/SE,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,BA/TO,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,CE/PE,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,DF/PI,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,DF/RJ,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,DF/SP,-,1 enlace ampliado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,ES/BA,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,GO,-,Construção de infovia estadual com 1.500 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,GO/MT,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,GO/SP,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,MA,-,Construção de infovia estadual com 6.000 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,MA/TO,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,MS/SP,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,MT,-,Construção de infovia estadual com 5.000 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,MT/PA,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,Nacional,-,9 Centros de pesquisa beneficiados ,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,PA,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,PA,-,Construção de infovia estadual com 3.700 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,PB,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,PB,-,Construção de infovia estadual com 2.000 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,PB,-,Nordeste Conectado - Rede metropolitana de Campina Grande,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,PE,-,Construção de infovia estadual com 800 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,PE,-,Nordeste Conectado - Rede metropolitana de Caruaru,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,PI,-,Construção de infovia estadual com 1.300 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,PI,-,Nordeste Conectado - Rede metropolitana de Parnaíba,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,PR,-,Construção de infovia estadual com 3.266 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,PR/MS,-,1 enlace ampliado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,RN,-,Construção de infovia estadual com 900 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,RN,-,Nordeste Conectado - Rede metropolitana de Caicó,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,RO,-,Construção de infovia estadual com 1.100 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,RO/AC,-,1 enlace ampliado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,RR,-,Construção de infovia estadual com 1.500 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,RR/AM,-,1 enlace ampliado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,RS,-,Construção de infovia estadual com 4.000 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,RS/SC,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,SC,-,Construção de infovia estadual com 3.000 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Infovias,SC/SP,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,SP/PR,-,1 enlace implantado,Infovias Nacionais para Educação e Pesquisa,Equipamento
Inclusão Digital e Conectividade,Infovias,TO,-,Construção de infovia estadual com 950 km,Infovias Regionais e Estaduais,Obra
Inclusão Digital e Conectividade,Serviços postais,BA,Salvador,Implantação de sistema de triagem automatizado em Salvador,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,CE,Fortaleza,Construção de centro de serviços postais em Fortaleza,Centros de serviços postais,Obra
Inclusão Digital e Conectividade,Serviços postais,DF,Brasília,Construção de centro de serviços postais em Brasília,Centros de serviços postais,Obra
Inclusão Digital e Conectividade,Serviços postais,GO,Goiânia,Implantação de  sistema de triagem automatizado em Goiânia,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,MA,São Luís,Construção de centro de serviços postais em São Luís,Centros de serviços postais,Obra
Inclusão Digital e Conectividade,Serviços postais,MG,Belo Horizonte,Construção de centro de serviços postais em Belo Horizonte,Centros de serviços postais,Obra
Inclusão Digital e Conectividade,Serviços postais,MG,Contagem,Implantação de sistema de triagem automatizado em Contagem,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,MT,Cuiabá,Implantação de sistema de triagem automatizado em Cuiabá,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,PE,Jaboatão dos Guararapes,Implantação de sistema de triagem automatizado em Jaboatão dos Guararapes,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,PR,Londrina,Construção de centro de serviços postais em Londrina,Centros de serviços postais,Obra
Inclusão Digital e Conectividade,Serviços postais,PR,São José dos Pinhais,Implantação de sistema de triagem automatizado em São José dos Pinhais,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,SP,Bauru,Implantação de sistema de triagem automatizado em Bauru,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,SP,Guarulhos,Implantação de sistema de triagem automatizado em Guarulhos,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,SP,Santo Amaro,Implantação de sistema de triagem automatizado em Santo Amaro,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,Serviços postais,SP,Valinhos,Implantação de sistema de triagem automatizado em Valinhos,Sistemas de triagem automatizados,Equipamento
Inclusão Digital e Conectividade,TV Digital,AC,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,AL,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,AM,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,AP,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,BA,-,20 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,CE,-,10 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,ES,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,GO,-,10 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,MA,-,20 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,MG,-,10 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,MS,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,MT,-,10 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,PA,-,15 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,PB,-,15 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,PE,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,PI,-,15 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,PR,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,RJ,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,RN,-,15 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,RO,-,10 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
Inclusão Digital e Conectividade,TV Digital,RR,-,5 municípios beneficiados,Infraestrutura de estação de transmissão de TV digital,Obra
